jpg	AF1.jpg	0	0	0.973118782043457
.jpg	AF10.jpg	0	0	0.9880115985870361
0.jpg	AF100.jpg	0	0	0.9999727010726929
00.jpg	AF1000.jpg	0	0	0.999987006187439
01.jpg	AF1001.jpg	0	0	0.9997604489326477
02.jpg	AF1002.jpg	0	0	0.9995750784873962
03.jpg	AF1003.jpg	0	0	0.9998244643211365
04.jpg	AF1004.jpg	0	0	0.9999059438705444
05.jpg	AF1005.jpg	0	0	0.6290023326873779
06.jpg	AF1006.jpg	0	0	0.9497241973876953
07.jpg	AF1007.jpg	0	0	0.9998905658721924
08.jpg	AF1008.jpg	0	0	0.9995868802070618
09.jpg	AF1009.jpg	0	0	0.9999920129776001
1.jpg	AF101.jpg	1	0	0.2540630102157593
10.jpg	AF1010.jpg	0	0	0.9579634070396423
11.jpg	AF1011.jpg	0	0	0.9904205799102783
12.jpg	AF1012.jpg	0	0	0.9999853372573853
13.jpg	AF1013.jpg	0	0	0.9999710321426392
14.jpg	AF1014.jpg	0	0	0.9998507499694824
15.jpg	AF1015.jpg	0	0	0.9984048008918762
16.jpg	AF1016.jpg	0	0	0.999901533126831
17.jpg	AF1017.jpg	0	0	0.9999369382858276
18.jpg	AF1018.jpg	0	0	0.9991926550865173
19.jpg	AF1019.jpg	0	0	0.9998356103897095
2.jpg	AF102.jpg	0	0	0.9996603727340698
20.jpg	AF1020.jpg	0	0	0.9981390237808228
21.jpg	AF1021.jpg	0	0	0.9778732061386108
22.jpg	AF1022.jpg	0	0	0.9963973164558411
23.jpg	AF1023.jpg	0	0	0.9999947547912598
24.jpg	AF1024.jpg	0	0	0.999998927116394
25.jpg	AF1025.jpg	0	0	0.7021024823188782
69.jpg	AM1569.jpg	1	1	1.523857235952164e-06
7.jpg	AM157.jpg	1	1	0.20780663192272186
70.jpg	AM1570.jpg	1	1	0.0005209036753512919
71.jpg	AM1571.jpg	0	1	0.9897212386131287
72.jpg	AM1572.jpg	0	1	0.9650264382362366
73.jpg	AM1573.jpg	1	1	0.00029438568162731826
74.jpg	AM1574.jpg	1	1	3.3364892715326278e-06
75.jpg	AM1575.jpg	1	1	0.35465866327285767
76.jpg	AM1576.jpg	1	1	0.08418022841215134
77.jpg	AM1577.jpg	1	1	0.024366935715079308
78.jpg	AM1578.jpg	1	1	0.3065391778945923
79.jpg	AM1579.jpg	1	1	0.3828571140766144
8.jpg	AM158.jpg	0	1	0.93146812915802
80.jpg	AM1580.jpg	0	1	0.9364745020866394
81.jpg	AM1581.jpg	0	1	0.9351187348365784
82.jpg	AM1582.jpg	1	1	0.13678590953350067
83.jpg	AM1583.jpg	1	1	0.11475368589162827
84.jpg	AM1584.jpg	0	1	0.5464805364608765
85.jpg	AM1585.jpg	0	1	0.8715540766716003
86.jpg	AM1586.jpg	1	1	0.000480145012261346
87.jpg	AM1587.jpg	1	1	0.0011728465324267745
88.jpg	AM1588.jpg	1	1	0.06841900199651718
89.jpg	AM1589.jpg	1	1	0.0006347401067614555
9.jpg	AM159.jpg	1	1	0.4637209475040436
90.jpg	AM1590.jpg	1	1	0.0037092750426381826
91.jpg	AM1591.jpg	1	1	0.3945023715496063
92.jpg	AM1592.jpg	1	1	0.12117289751768112
93.jpg	AM1593.jpg	1	1	2.8966658192075556e-06
94.jpg	AM1594.jpg	1	1	0.017102645710110664
95.jpg	AM1595.jpg	1	1	0.06092019006609917
96.jpg	AM1596.jpg	1	1	0.08725818991661072
3.jpg	AF473.jpg	1	0	0.2104174643754959
4.jpg	AF474.jpg	0	0	0.9950554370880127
5.jpg	AF475.jpg	0	0	0.9943523406982422
6.jpg	AF476.jpg	0	0	0.999751627445221
7.jpg	AF477.jpg	0	0	0.9999334812164307
8.jpg	AF478.jpg	0	0	0.9999716281890869
9.jpg	AF479.jpg	0	0	0.9988947510719299
.jpg	AF48.jpg	0	0	0.9980819225311279
0.jpg	AF480.jpg	0	0	0.9986157417297363
1.jpg	AF481.jpg	0	0	0.9999370574951172
2.jpg	AF482.jpg	0	0	0.9994914531707764
3.jpg	AF483.jpg	0	0	0.9984273910522461
4.jpg	AF484.jpg	0	0	0.9990702271461487
5.jpg	AF485.jpg	0	0	0.9999046325683594
6.jpg	AF486.jpg	0	0	0.999197781085968
7.jpg	AF487.jpg	0	0	0.9997859597206116
8.jpg	AF488.jpg	0	0	0.8902300000190735
9.jpg	AF489.jpg	0	0	0.9995624423027039
.jpg	AF49.jpg	0	0	0.9952852129936218
0.jpg	AF490.jpg	0	0	0.9959006905555725
.jpg	AM86.jpg	1	1	0.01630442775785923
0.jpg	AM860.jpg	1	1	0.0035704311449080706
1.jpg	AM861.jpg	1	1	3.244809704483487e-05
2.jpg	AM862.jpg	1	1	0.11087100952863693
3.jpg	AM863.jpg	0	1	0.9810845851898193
4.jpg	AM864.jpg	1	1	0.0030908274929970503
5.jpg	AM865.jpg	1	1	0.009279078803956509
6.jpg	AM866.jpg	1	1	0.0007213767967186868
7.jpg	AM867.jpg	0	1	0.6370490789413452
8.jpg	AM868.jpg	1	1	0.2073012739419937
9.jpg	AM869.jpg	1	1	0.13179521262645721
.jpg	AM87.jpg	1	1	0.14315803349018097
0.jpg	AM870.jpg	1	1	0.11883453279733658
1.jpg	AM871.jpg	1	1	2.2288228137767874e-05
2.jpg	AM872.jpg	1	1	0.005062032025307417
3.jpg	AM873.jpg	1	1	0.0004623525310307741
4.jpg	AM874.jpg	1	1	5.103606599732302e-05
5.jpg	AM875.jpg	1	1	0.14533866941928864
6.jpg	AM876.jpg	0	1	0.9967889785766602
7.jpg	CF667.jpg	0	0	0.9655909538269043
8.jpg	CF668.jpg	0	0	0.9996453523635864
9.jpg	CF669.jpg	0	0	0.9999929666519165
.jpg	CF67.jpg	1	0	0.06513427942991257
0.jpg	CF670.jpg	0	0	0.9999765157699585
1.jpg	CF671.jpg	0	0	0.9999948740005493
2.jpg	CF672.jpg	0	0	0.9988723397254944
3.jpg	CF673.jpg	0	0	0.9993426203727722
4.jpg	CF674.jpg	0	0	0.9997095465660095
5.jpg	CF675.jpg	0	0	0.9999972581863403
6.jpg	CF676.jpg	0	0	0.9999840259552002
7.jpg	CF677.jpg	0	0	0.999991774559021
8.jpg	CF678.jpg	0	0	0.9998801946640015
9.jpg	CF679.jpg	0	0	0.9999173879623413
.jpg	CF68.jpg	0	0	0.9749812483787537
0.jpg	CF680.jpg	0	0	0.999914288520813
1.jpg	CF681.jpg	0	0	1.0
2.jpg	CF682.jpg	0	0	0.999962568283081
3.jpg	CF683.jpg	0	0	0.9982091188430786
4.jpg	CF684.jpg	0	0	0.9999934434890747
5.jpg	CF685.jpg	0	0	0.999995231628418
6.jpg	CF686.jpg	0	0	0.9997043013572693
7.jpg	CF687.jpg	0	0	0.9999251365661621
8.jpg	CF688.jpg	0	0	0.9999991655349731
9.jpg	CF689.jpg	0	0	0.9890755414962769
.jpg	CF69.jpg	0	0	0.9999841451644897
0.jpg	CF690.jpg	0	0	0.9857364296913147
1.jpg	CF691.jpg	0	0	0.9999994039535522
2.jpg	CF692.jpg	0	0	0.9999843835830688
3.jpg	CF693.jpg	0	0	0.997825026512146
4.jpg	CF694.jpg	0	0	0.9999935626983643
26.jpg	AF1026.jpg	0	0	0.94966721534729
45.jpg	AF1045.jpg	0	0	0.9999890327453613
62.jpg	AF1062.jpg	0	0	0.9967731833457947
98.jpg	AF1098.jpg	1	0	0.10730565339326859
25.jpg	AF1125.jpg	0	0	0.9987962245941162
5.jpg	AF115.jpg	0	0	0.9990623593330383
73.jpg	AF1173.jpg	0	0	0.9996986389160156
92.jpg	AF1192.jpg	0	0	0.9999345541000366
1.jpg	AF121.jpg	0	0	0.9950746893882751
41.jpg	AF1241.jpg	0	0	0.999840497970581
6.jpg	AF126.jpg	0	0	0.9993010759353638
8.jpg	AF128.jpg	0	0	0.9817936420440674
06.jpg	AF1306.jpg	0	0	0.9980061650276184
29.jpg	AF1329.jpg	0	0	0.9999949932098389
